ts,run_rel_s,tid,comm,state,utime_ticks,stime_ticks
1789635812,7985,2932561,program-audio-q,S,2057,517
1789635812,7985,2932562,program-video-q,S,1179,3332
1789635812,7985,2932563,program-asrc-a:,S,389,2911
1789635812,7985,2932564,program-asrc-b:,S,2963,308
1789635812,7985,2932565,program-vsrc-a:,S,1018,1817
1789635812,7985,2932566,program-vsrc-b:,S,1947,1455
1789635812,7985,2932567,media-agent,S,340,34
1789635812,7985,2932568,media-agent,S,15,3
1789635812,7985,2932569,media-agent,S,16,49
1789635814,7987,2932474,media-agent,S,29,19
1789635814,7987,2932483,media-agent,S,0,0
1789635814,7987,2932484,media-agent,S,0,0
1789635814,7987,2932485,media-agent,S,0,0
1789635814,7987,2932486,media-agent,S,0,0
1789635814,7987,2932487,media-agent,S,0,0
1789635814,7987,2932488,media-agent,S,2,39
1789635814,7987,2932489,media-agent,S,0,0
1789635814,7987,2932490,pool-spawner,S,0,0
1789635814,7987,2932491,queue1:src,S,185,1728
1789635814,7987,2932496,decklinkvideosr,S,750,2549
1789635814,7987,2932547,media-agent,S,15,2
1789635814,7987,2932551,media-agent,S,121,127
1789635814,7987,2932553,decklinkaudiosr,S,2102,700
1789635814,7987,2932554,queue0:src,S,412,1804
1789635814,7987,2932555,decklinkvideosr,S,4868,60869
1789635814,7987,2932556,queue3:src,S,1069,650
1789635814,7987,2932557,queue2:src,S,1523,583
1789635814,7987,2932558,decklinkvideosr,S,3092,557
1789635814,7987,2932559,decklinkaudiosr,S,1292,2091
1789635814,7987,2932560,decklinkvideosr,S,3102,62459
1789635814,7987,2932561,program-audio-q,S,2057,517
1789635814,7987,2932562,program-video-q,S,1179,3333
1789635814,7987,2932563,program-asrc-a:,S,389,2912
1789635814,7987,2932564,program-asrc-b:,S,2964,308
1789635814,7987,2932565,program-vsrc-a:,S,1018,1817
1789635814,7987,2932566,program-vsrc-b:,S,1947,1456
1789635814,7987,2932567,media-agent,S,340,34
1789635814,7987,2932568,media-agent,S,15,3
1789635814,7987,2932569,media-agent,S,16,49
1789635816,7989,2932474,media-agent,S,29,19
1789635816,7989,2932483,media-agent,S,0,0
1789635816,7989,2932484,media-agent,S,0,0
1789635816,7989,2932485,media-agent,S,0,0
1789635816,7989,2932486,media-agent,S,0,0
1789635816,7989,2932487,media-agent,S,0,0
1789635816,7989,2932488,media-agent,S,2,39
1789635816,7989,2932489,media-agent,S,0,0
1789635816,7989,2932490,pool-spawner,S,0,0
1789635816,7989,2932491,queue1:src,S,185,1729
1789635816,7989,2932496,decklinkvideosr,S,751,2549
1789635816,7989,2932547,media-agent,S,15,2
1789635816,7989,2932551,media-agent,S,121,127
1789635816,7989,2932553,decklinkaudiosr,S,2102,700
1789635816,7989,2932554,queue0:src,S,413,1804
1789635816,7989,2932555,decklinkvideosr,S,4868,60886
1789635816,7989,2932556,queue3:src,S,1069,650
1789635816,7989,2932557,queue2:src,S,1524,583
1789635816,7989,2932558,decklinkvideosr,S,3092,557
1789635816,7989,2932559,decklinkaudiosr,S,1292,2091
1789635816,7989,2932560,decklinkvideosr,S,3104,62475
1789635816,7989,2932561,program-audio-q,S,2058,517
1789635816,7989,2932562,program-video-q,S,1179,3336
1789635816,7989,2932563,program-asrc-a:,S,389,2913
1789635816,7989,2932564,program-asrc-b:,S,2965,308
1789635816,7989,2932565,program-vsrc-a:,S,1019,1817
1789635816,7989,2932566,program-vsrc-b:,S,1948,1458
1789635816,7989,2932567,media-agent,S,340,34
1789635816,7989,2932568,media-agent,S,15,3
1789635816,7989,2932569,media-agent,S,16,49
1789635818,7991,2932474,media-agent,S,29,19
1789635818,7991,2932483,media-agent,S,0,0
1789635818,7991,2932484,media-agent,S,0,0
1789635818,7991,2932485,media-agent,S,0,0
1789635818,7991,2932486,media-agent,S,0,0
1789635818,7991,2932487,media-agent,S,0,0
1789635818,7991,2932488,media-agent,S,2,39
1789635818,7991,2932489,media-agent,S,0,0
1789635818,7991,2932490,pool-spawner,S,0,0
1789635818,7991,2932491,queue1:src,S,185,1729
1789635818,7991,2932496,decklinkvideosr,S,751,2549
1789635818,7991,2932547,media-agent,S,15,2
1789635818,7991,2932551,media-agent,S,121,127
1789635818,7991,2932553,decklinkaudiosr,S,2103,701
1789635818,7991,2932554,queue0:src,S,413,1804
1789635818,7991,2932555,decklinkvideosr,S,4868,60896
1789635818,7991,2932556,queue3:src,S,1069,650
1789635818,7991,2932557,queue2:src,S,1524,583
1789635818,7991,2932558,decklinkvideosr,S,3093,557
1789635818,7991,2932559,decklinkaudiosr,S,1293,2092
1789635818,7991,2932560,decklinkvideosr,S,3104,62485
1789635818,7991,2932561,program-audio-q,S,2058,517
1789635818,7991,2932562,program-video-q,S,1179,3338
1789635818,7991,2932563,program-asrc-a:,S,389,2914
1789635818,7991,2932564,program-asrc-b:,S,2965,308
1789635818,7991,2932565,program-vsrc-a:,S,1019,1817
1789635818,7991,2932566,program-vsrc-b:,S,1948,1459
1789635818,7991,2932567,media-agent,S,340,34
1789635818,7991,2932568,media-agent,S,15,3
1789635818,7991,2932569,media-agent,S,16,49
1789635820,7993,2932474,media-agent,S,29,19
1789635820,7993,2932483,media-agent,S,0,0
1789635820,7993,2932484,media-agent,S,0,0
1789635820,7993,2932485,media-agent,S,0,0
1789635820,7993,2932486,media-agent,S,0,0
1789635820,7993,2932487,media-agent,S,0,0
1789635820,7993,2932488,media-agent,S,2,39
1789635820,7993,2932489,media-agent,S,0,0
1789635820,7993,2932490,pool-spawner,S,0,0
1789635820,7993,2932491,queue1:src,S,185,1729
1789635820,7993,2932496,decklinkvideosr,S,752,2549
1789635820,7993,2932547,media-agent,S,15,2
1789635820,7993,2932551,media-agent,S,121,127
1789635820,7993,2932553,decklinkaudiosr,S,2104,701
1789635820,7993,2932554,queue0:src,S,414,1804
1789635820,7993,2932555,decklinkvideosr,S,4868,60914
1789635820,7993,2932556,queue3:src,S,1070,651
1789635820,7993,2932557,queue2:src,S,1525,583
1789635820,7993,2932558,decklinkvideosr,S,3094,557
1789635820,7993,2932559,decklinkaudiosr,S,1293,2093
1789635820,7993,2932560,decklinkvideosr,S,3105,62503
1789635820,7993,2932561,program-audio-q,S,2059,517
1789635820,7993,2932562,program-video-q,S,1179,3341
1789635820,7993,2932563,program-asrc-a:,S,389,2915
1789635820,7993,2932564,program-asrc-b:,S,2966,308
1789635820,7993,2932565,program-vsrc-a:,S,1020,1818
1789635820,7993,2932566,program-vsrc-b:,S,1949,1462
1789635820,7993,2932567,media-agent,S,340,34
1789635820,7993,2932568,media-agent,S,15,3
1789635820,7993,2932569,media-agent,S,16,49
1789635822,7995,2932474,media-agent,S,29,19
1789635822,7995,2932483,media-agent,S,0,0
1789635822,7995,2932484,media-agent,S,0,0
1789635822,7995,2932485,media-agent,S,0,0
1789635822,7995,2932486,media-agent,S,0,0
1789635822,7995,2932487,media-agent,S,0,0
1789635822,7995,2932488,media-agent,S,2,39
1789635822,7995,2932489,media-agent,S,0,0
1789635822,7995,2932490,pool-spawner,S,0,0
1789635822,7995,2932491,queue1:src,S,185,1730
1789635822,7995,2932496,decklinkvideosr,S,752,2549
1789635822,7995,2932547,media-agent,S,15,2
1789635822,7995,2932551,media-agent,S,121,127
1789635822,7995,2932553,decklinkaudiosr,S,2104,701
1789635822,7995,2932554,queue0:src,S,414,1804
1789635822,7995,2932555,decklinkvideosr,S,4868,60924
1789635822,7995,2932556,queue3:src,S,1070,651
1789635822,7995,2932557,queue2:src,S,1525,583
1789635822,7995,2932558,decklinkvideosr,S,3094,557
1789635822,7995,2932559,decklinkaudiosr,S,1293,2093
1789635822,7995,2932560,decklinkvideosr,S,3105,62513
1789635822,7995,2932561,program-audio-q,S,2059,517
1789635822,7995,2932562,program-video-q,S,1179,3342
1789635822,7995,2932563,program-asrc-a:,S,389,2916
1789635822,7995,2932564,program-asrc-b:,S,2966,308
1789635822,7995,2932565,program-vsrc-a:,S,1020,1818
1789635822,7995,2932566,program-vsrc-b:,S,1949,1463
1789635822,7995,2932567,media-agent,S,340,34
1789635822,7995,2932568,media-agent,S,15,3
1789635822,7995,2932569,media-agent,S,16,49
1789635824,7997,2932474,media-agent,S,29,19
1789635824,7997,2932483,media-agent,S,0,0
1789635824,7997,2932484,media-agent,S,0,0
1789635824,7997,2932485,media-agent,S,0,0
1789635824,7997,2932486,media-agent,S,0,0
1789635824,7997,2932487,media-agent,S,0,0
1789635824,7997,2932488,media-agent,S,2,39
1789635824,7997,2932489,media-agent,S,0,0
1789635824,7997,2932490,pool-spawner,S,0,0
1789635824,7997,2932491,queue1:src,S,185,1730
1789635824,7997,2932496,decklinkvideosr,S,753,2549
1789635824,7997,2932547,media-agent,S,15,2
1789635824,7997,2932551,media-agent,S,121,127
1789635824,7997,2932553,decklinkaudiosr,S,2105,701
1789635824,7997,2932554,queue0:src,S,414,1804
1789635824,7997,2932555,decklinkvideosr,S,4868,60943
1789635824,7997,2932556,queue3:src,S,1070,651
1789635824,7997,2932557,queue2:src,S,1525,584
1789635824,7997,2932558,decklinkvideosr,S,3095,557
1789635824,7997,2932559,decklinkaudiosr,S,1294,2094
1789635824,7997,2932560,decklinkvideosr,S,3106,62531
1789635824,7997,2932561,program-audio-q,S,2060,517
1789635824,7997,2932562,program-video-q,S,1179,3346
1789635824,7997,2932563,program-asrc-a:,S,389,2917
1789635824,7997,2932564,program-asrc-b:,S,2967,308
1789635824,7997,2932565,program-vsrc-a:,S,1020,1818
1789635824,7997,2932566,program-vsrc-b:,S,1950,1465
1789635824,7997,2932567,media-agent,S,340,34
1789635824,7997,2932568,media-agent,S,15,3
1789635824,7997,2932569,media-agent,S,16,49
1789635826,7999,2932474,media-agent,S,29,19
1789635826,7999,2932483,media-agent,S,0,0
1789635826,7999,2932484,media-agent,S,0,0
1789635826,7999,2932485,media-agent,S,0,0
1789635826,7999,2932486,media-agent,S,0,0
1789635826,7999,2932487,media-agent,S,0,0
1789635826,7999,2932488,media-agent,S,2,39
1789635826,7999,2932489,media-agent,S,0,0
1789635826,7999,2932490,pool-spawner,S,0,0
1789635826,7999,2932491,queue1:src,S,185,1730
1789635826,7999,2932496,decklinkvideosr,S,754,2549
1789635826,7999,2932547,media-agent,S,15,2
1789635826,7999,2932551,media-agent,S,121,127
1789635826,7999,2932553,decklinkaudiosr,S,2105,701
1789635826,7999,2932554,queue0:src,S,415,1804
1789635826,7999,2932555,decklinkvideosr,S,4868,60952
1789635826,7999,2932556,queue3:src,S,1071,651
1789635826,7999,2932557,queue2:src,S,1526,584
1789635826,7999,2932558,decklinkvideosr,S,3096,557
1789635826,7999,2932559,decklinkaudiosr,S,1294,2094
1789635826,7999,2932560,decklinkvideosr,S,3106,62541
1789635826,7999,2932561,program-audio-q,S,2061,517
1789635826,7999,2932562,program-video-q,S,1179,3347
1789635826,7999,2932563,program-asrc-a:,S,389,2918
1789635826,7999,2932564,program-asrc-b:,S,2968,308
1789635826,7999,2932565,program-vsrc-a:,S,1021,1819
1789635826,7999,2932566,program-vsrc-b:,S,1950,1466
1789635826,7999,2932567,media-agent,S,341,34
1789635826,7999,2932568,media-agent,S,15,3
1789635826,7999,2932569,media-agent,S,16,49
1789635828,8001,2932474,media-agent,S,29,19
1789635828,8001,2932483,media-agent,S,0,0
1789635828,8001,2932484,media-agent,S,0,0
1789635828,8001,2932485,media-agent,S,0,0
1789635828,8001,2932486,media-agent,S,0,0
1789635828,8001,2932487,media-agent,S,0,0
1789635828,8001,2932488,media-agent,S,2,39
1789635828,8001,2932489,media-agent,S,0,0
1789635828,8001,2932490,pool-spawner,S,0,0
1789635828,8001,2932491,queue1:src,S,185,1731
1789635828,8001,2932496,decklinkvideosr,S,755,2549
1789635828,8001,2932547,media-agent,S,15,2
1789635828,8001,2932551,media-agent,S,121,127
1789635828,8001,2932553,decklinkaudiosr,S,2106,702
1789635828,8001,2932554,queue0:src,S,415,1804
1789635828,8001,2932555,decklinkvideosr,S,4868,60971
1789635828,8001,2932556,queue3:src,S,1071,651
1789635828,8001,2932557,queue2:src,S,1526,584
1789635828,8001,2932558,decklinkvideosr,S,3097,558
1789635828,8001,2932559,decklinkaudiosr,S,1294,2095
1789635828,8001,2932560,decklinkvideosr,S,3106,62559
1789635828,8001,2932561,program-audio-q,S,2061,517
1789635828,8001,2932562,program-video-q,S,1179,3350
1789635828,8001,2932563,program-asrc-a:,S,389,2919
1789635828,8001,2932564,program-asrc-b:,S,2969,308
1789635828,8001,2932565,program-vsrc-a:,S,1021,1819
1789635828,8001,2932566,program-vsrc-b:,S,1951,1468
1789635828,8001,2932567,media-agent,S,341,34
1789635828,8001,2932568,media-agent,S,15,3
1789635828,8001,2932569,media-agent,S,16,49
1789635830,8003,2932474,media-agent,S,29,19
1789635830,8003,2932483,media-agent,S,0,0
1789635830,8003,2932484,media-agent,S,0,0
1789635830,8003,2932485,media-agent,S,0,0
1789635830,8003,2932486,media-agent,S,0,0
1789635830,8003,2932487,media-agent,S,0,0
1789635830,8003,2932488,media-agent,S,2,39
1789635830,8003,2932489,media-agent,S,0,0
1789635830,8003,2932490,pool-spawner,S,0,0
1789635830,8003,2932491,queue1:src,S,185,1731
1789635830,8003,2932496,decklinkvideosr,S,755,2549
1789635830,8003,2932547,media-agent,S,15,2
1789635830,8003,2932551,media-agent,S,121,127
1789635830,8003,2932553,decklinkaudiosr,S,2106,702
1789635830,8003,2932554,queue0:src,S,416,1804
1789635830,8003,2932555,decklinkvideosr,S,4868,60981
1789635830,8003,2932556,queue3:src,S,1071,651
1789635830,8003,2932557,queue2:src,S,1526,584
1789635830,8003,2932558,decklinkvideosr,S,3097,558
1789635830,8003,2932559,decklinkaudiosr,S,1295,2095
1789635830,8003,2932560,decklinkvideosr,S,3106,62570
1789635830,8003,2932561,program-audio-q,S,2062,517
1789635830,8003,2932562,program-video-q,S,1179,3352
1789635830,8003,2932563,program-asrc-a:,S,389,2919
1789635830,8003,2932564,program-asrc-b:,S,2969,308
1789635830,8003,2932565,program-vsrc-a:,S,1021,1819
1789635830,8003,2932566,program-vsrc-b:,S,1951,1470
1789635830,8003,2932567,media-agent,S,341,34
1789635830,8003,2932568,media-agent,S,15,3
1789635830,8003,2932569,media-agent,S,16,49
1789635832,8005,2932474,media-agent,S,29,19
1789635832,8005,2932483,media-agent,S,0,0
1789635832,8005,2932484,media-agent,S,0,0
1789635832,8005,2932485,media-agent,S,0,0
1789635832,8005,2932486,media-agent,S,0,0
1789635832,8005,2932487,media-agent,S,0,0
1789635832,8005,2932488,media-agent,S,2,39
1789635832,8005,2932489,media-agent,S,0,0
1789635832,8005,2932490,pool-spawner,S,0,0
1789635832,8005,2932491,queue1:src,S,185,1732
1789635832,8005,2932496,decklinkvideosr,S,756,2549
1789635832,8005,2932547,media-agent,S,15,2
1789635832,8005,2932551,media-agent,S,121,127
1789635832,8005,2932553,decklinkaudiosr,S,2107,702
1789635832,8005,2932554,queue0:src,S,416,1804
1789635832,8005,2932555,decklinkvideosr,S,4868,61000
1789635832,8005,2932556,queue3:src,S,1072,652
1789635832,8005,2932557,queue2:src,S,1526,585
1789635832,8005,2932558,decklinkvideosr,S,3098,558
1789635832,8005,2932559,decklinkaudiosr,S,1295,2096
1789635832,8005,2932560,decklinkvideosr,S,3106,62589
1789635832,8005,2932561,program-audio-q,S,2063,517
1789635832,8005,2932562,program-video-q,S,1179,3355
1789635832,8005,2932563,program-asrc-a:,S,389,2921
1789635832,8005,2932564,program-asrc-b:,S,2970,308
1789635832,8005,2932565,program-vsrc-a:,S,1022,1820
1789635832,8005,2932566,program-vsrc-b:,S,1951,1472
1789635832,8005,2932567,media-agent,S,341,34
1789635832,8005,2932568,media-agent,S,15,3
1789635832,8005,2932569,media-agent,S,16,49
1789635834,8007,2932474,media-agent,S,29,19
1789635834,8007,2932483,media-agent,S,0,0
1789635834,8007,2932484,media-agent,S,0,0
1789635834,8007,2932485,media-agent,S,0,0
1789635834,8007,2932486,media-agent,S,0,0
1789635834,8007,2932487,media-agent,S,0,0
1789635834,8007,2932488,media-agent,S,2,39
1789635834,8007,2932489,media-agent,S,0,0
1789635834,8007,2932490,pool-spawner,S,0,0
1789635834,8007,2932491,queue1:src,S,185,1732
1789635834,8007,2932496,decklinkvideosr,S,757,2549
1789635834,8007,2932547,media-agent,S,15,2
1789635834,8007,2932551,media-agent,S,121,127
1789635834,8007,2932553,decklinkaudiosr,S,2107,702
1789635834,8007,2932554,queue0:src,S,417,1804
1789635834,8007,2932555,decklinkvideosr,S,4868,61011
1789635834,8007,2932556,queue3:src,S,1072,652
1789635834,8007,2932557,queue2:src,S,1527,585
1789635834,8007,2932558,decklinkvideosr,S,3098,559
1789635834,8007,2932559,decklinkaudiosr,S,1295,2096
1789635834,8007,2932560,decklinkvideosr,R,3106,62600
1789635834,8007,2932561,program-audio-q,S,2063,517
1789635834,8007,2932562,program-video-q,S,1179,3356
1789635834,8007,2932563,program-asrc-a:,S,389,2921
1789635834,8007,2932564,program-asrc-b:,S,2970,308
1789635834,8007,2932565,program-vsrc-a:,S,1022,1820
1789635834,8007,2932566,program-vsrc-b:,S,1952,1473
1789635834,8007,2932567,media-agent,S,341,34
1789635834,8007,2932568,media-agent,S,15,3
1789635834,8007,2932569,media-agent,S,16,49
1789635836,8009,2932474,media-agent,S,29,19
1789635836,8009,2932483,media-agent,S,0,0
1789635836,8009,2932484,media-agent,S,0,0
1789635836,8009,2932485,media-agent,S,0,0
1789635836,8009,2932486,media-agent,S,0,0
1789635836,8009,2932487,media-agent,S,0,0
1789635836,8009,2932488,media-agent,S,2,39
1789635836,8009,2932489,media-agent,S,0,0
1789635836,8009,2932490,pool-spawner,S,0,0
1789635836,8009,2932491,queue1:src,S,185,1733
1789635836,8009,2932496,decklinkvideosr,S,758,2549
1789635836,8009,2932547,media-agent,S,15,2
1789635836,8009,2932551,media-agent,S,121,127
1789635836,8009,2932553,decklinkaudiosr,S,2108,702
1789635836,8009,2932554,queue0:src,S,417,1804
1789635836,8009,2932555,decklinkvideosr,R,4868,61028
1789635836,8009,2932556,queue3:src,S,1072,652
1789635836,8009,2932557,queue2:src,S,1527,585
1789635836,8009,2932558,decklinkvideosr,S,3099,559
1789635836,8009,2932559,decklinkaudiosr,S,1296,2097
1789635836,8009,2932560,decklinkvideosr,S,3106,62618
1789635836,8009,2932561,program-audio-q,S,2064,517
1789635836,8009,2932562,program-video-q,S,1179,3359
1789635836,8009,2932563,program-asrc-a:,S,389,2922
1789635836,8009,2932564,program-asrc-b:,S,2971,308
1789635836,8009,2932565,program-vsrc-a:,S,1022,1820
1789635836,8009,2932566,program-vsrc-b:,S,1952,1476
1789635836,8009,2932567,media-agent,S,341,34
1789635836,8009,2932568,media-agent,S,15,3
1789635836,8009,2932569,media-agent,S,16,49
1789635838,8011,2932474,media-agent,S,29,19
1789635838,8011,2932483,media-agent,S,0,0
1789635838,8011,2932484,media-agent,S,0,0
1789635838,8011,2932485,media-agent,S,0,0
1789635838,8011,2932486,media-agent,S,0,0
1789635838,8011,2932487,media-agent,S,0,0
1789635838,8011,2932488,media-agent,S,2,39
1789635838,8011,2932489,media-agent,S,0,0
1789635838,8011,2932490,pool-spawner,S,0,0
1789635838,8011,2932491,queue1:src,S,185,1733
1789635838,8011,2932496,decklinkvideosr,S,758,2549
1789635838,8011,2932547,media-agent,S,15,2
1789635838,8011,2932551,media-agent,S,121,127
1789635838,8011,2932553,decklinkaudiosr,S,2108,702
1789635838,8011,2932554,queue0:src,S,418,1804
1789635838,8011,2932555,decklinkvideosr,S,4868,61038
1789635838,8011,2932556,queue3:src,S,1073,652
1789635838,8011,2932557,queue2:src,S,1527,585
1789635838,8011,2932558,decklinkvideosr,S,3100,559
1789635838,8011,2932559,decklinkaudiosr,S,1296,2097
1789635838,8011,2932560,decklinkvideosr,S,3106,62628
1789635838,8011,2932561,program-audio-q,S,2064,517
1789635838,8011,2932562,program-video-q,S,1179,3361
1789635838,8011,2932563,program-asrc-a:,S,389,2923
1789635838,8011,2932564,program-asrc-b:,S,2972,308
1789635838,8011,2932565,program-vsrc-a:,S,1023,1821
1789635838,8011,2932566,program-vsrc-b:,S,1952,1477
1789635838,8011,2932567,media-agent,S,341,34
1789635838,8011,2932568,media-agent,S,15,3
1789635838,8011,2932569,media-agent,S,16,49
1789635840,8013,2932474,media-agent,S,29,19
1789635840,8013,2932483,media-agent,S,0,0
1789635840,8013,2932484,media-agent,S,0,0
1789635840,8013,2932485,media-agent,S,0,0
1789635840,8013,2932486,media-agent,S,0,0
1789635840,8013,2932487,media-agent,S,0,0
1789635840,8013,2932488,media-agent,S,2,39
1789635840,8013,2932489,media-agent,S,0,0
1789635840,8013,2932490,pool-spawner,S,0,0
1789635840,8013,2932491,queue1:src,S,185,1733
1789635840,8013,2932496,decklinkvideosr,S,759,2549
1789635840,8013,2932547,media-agent,S,15,2
1789635840,8013,2932551,media-agent,S,121,127
1789635840,8013,2932553,decklinkaudiosr,S,2109,703
1789635840,8013,2932554,queue0:src,S,418,1804
1789635840,8013,2932555,decklinkvideosr,S,4868,61056
1789635840,8013,2932556,queue3:src,S,1073,652
1789635840,8013,2932557,queue2:src,S,1528,585
1789635840,8013,2932558,decklinkvideosr,S,3101,559
1789635840,8013,2932559,decklinkaudiosr,S,1296,2098
1789635840,8013,2932560,decklinkvideosr,R,3107,62645
1789635840,8013,2932561,program-audio-q,S,2065,517
1789635840,8013,2932562,program-video-q,S,1179,3364
1789635840,8013,2932563,program-asrc-a:,S,389,2924
1789635840,8013,2932564,program-asrc-b:,S,2973,308
1789635840,8013,2932565,program-vsrc-a:,S,1023,1823
1789635840,8013,2932566,program-vsrc-b:,S,1953,1478
1789635840,8013,2932567,media-agent,S,341,34
1789635840,8013,2932568,media-agent,S,15,3
1789635840,8013,2932569,media-agent,S,16,49
1789635842,8015,2932474,media-agent,S,29,19
1789635842,8015,2932483,media-agent,S,0,0
1789635842,8015,2932484,media-agent,S,0,0
1789635842,8015,2932485,media-agent,S,0,0
1789635842,8015,2932486,media-agent,S,0,0
1789635842,8015,2932487,media-agent,S,0,0
1789635842,8015,2932488,media-agent,S,2,39
1789635842,8015,2932489,media-agent,S,0,0
1789635842,8015,2932490,pool-spawner,S,0,0
1789635842,8015,2932491,queue1:src,S,185,1734
1789635842,8015,2932496,decklinkvideosr,S,760,2549
1789635842,8015,2932547,media-agent,S,15,2
1789635842,8015,2932551,media-agent,S,121,127
1789635842,8015,2932553,decklinkaudiosr,S,2109,703
1789635842,8015,2932554,queue0:src,S,419,1804
1789635842,8015,2932555,decklinkvideosr,S,4868,61066
1789635842,8015,2932556,queue3:src,S,1073,653
1789635842,8015,2932557,queue2:src,S,1529,585
1789635842,8015,2932558,decklinkvideosr,S,3102,559
1789635842,8015,2932559,decklinkaudiosr,S,1297,2098
1789635842,8015,2932560,decklinkvideosr,S,3107,62655
1789635842,8015,2932561,program-audio-q,S,2065,517
1789635842,8015,2932562,program-video-q,S,1179,3366
1789635842,8015,2932563,program-asrc-a:,S,389,2924
1789635842,8015,2932564,program-asrc-b:,S,2973,308
1789635842,8015,2932565,program-vsrc-a:,S,1023,1825
1789635842,8015,2932566,program-vsrc-b:,S,1953,1478
1789635842,8015,2932567,media-agent,S,341,34
1789635842,8015,2932568,media-agent,S,15,3
1789635842,8015,2932569,media-agent,S,16,49
1789635844,8017,2932474,media-agent,S,29,19
1789635844,8017,2932483,media-agent,S,0,0
1789635844,8017,2932484,media-agent,S,0,0
1789635844,8017,2932485,media-agent,S,0,0
1789635844,8017,2932486,media-agent,S,0,0
1789635844,8017,2932487,media-agent,S,0,0
1789635844,8017,2932488,media-agent,S,2,39
1789635844,8017,2932489,media-agent,S,0,0
1789635844,8017,2932490,pool-spawner,S,0,0
1789635844,8017,2932491,queue1:src,S,185,1734
1789635844,8017,2932496,decklinkvideosr,S,761,2549
1789635844,8017,2932547,media-agent,S,15,2
1789635844,8017,2932551,media-agent,S,121,127
1789635844,8017,2932553,decklinkaudiosr,S,2110,703
1789635844,8017,2932554,queue0:src,S,419,1804
1789635844,8017,2932555,decklinkvideosr,R,4868,61084
1789635844,8017,2932556,queue3:src,S,1074,653
1789635844,8017,2932557,queue2:src,S,1529,585
1789635844,8017,2932558,decklinkvideosr,S,3103,559
1789635844,8017,2932559,decklinkaudiosr,S,1297,2099
1789635844,8017,2932560,decklinkvideosr,S,3107,62673
1789635844,8017,2932561,program-audio-q,S,2066,517
1789635844,8017,2932562,program-video-q,S,1179,3369
1789635844,8017,2932563,program-asrc-a:,S,389,2925
1789635844,8017,2932564,program-asrc-b:,S,2974,308
1789635844,8017,2932565,program-vsrc-a:,S,1024,1827
1789635844,8017,2932566,program-vsrc-b:,S,1953,1479
1789635844,8017,2932567,media-agent,S,341,34
1789635844,8017,2932568,media-agent,S,15,3
1789635844,8017,2932569,media-agent,S,16,49
1789635846,8019,2932474,media-agent,S,29,19
1789635846,8019,2932483,media-agent,S,0,0
1789635846,8019,2932484,media-agent,S,0,0
1789635846,8019,2932485,media-agent,S,0,0
1789635846,8019,2932486,media-agent,S,0,0
1789635846,8019,2932487,media-agent,S,0,0
1789635846,8019,2932488,media-agent,S,2,39
1789635846,8019,2932489,media-agent,S,0,0
1789635846,8019,2932490,pool-spawner,S,0,0
1789635846,8019,2932491,queue1:src,S,185,1734
1789635846,8019,2932496,decklinkvideosr,S,761,2549
1789635846,8019,2932547,media-agent,S,15,2
1789635846,8019,2932551,media-agent,S,121,127
1789635846,8019,2932553,decklinkaudiosr,S,2110,703
1789635846,8019,2932554,queue0:src,S,420,1804
1789635846,8019,2932555,decklinkvideosr,S,4868,61094
1789635846,8019,2932556,queue3:src,S,1074,653
1789635846,8019,2932557,queue2:src,S,1530,585
1789635846,8019,2932558,decklinkvideosr,S,3104,559
1789635846,8019,2932559,decklinkaudiosr,S,1297,2099
1789635846,8019,2932560,decklinkvideosr,S,3107,62682
1789635846,8019,2932561,program-audio-q,S,2066,517
1789635846,8019,2932562,program-video-q,S,1179,3371
1789635846,8019,2932563,program-asrc-a:,S,389,2926
1789635846,8019,2932564,program-asrc-b:,S,2975,308
1789635846,8019,2932565,program-vsrc-a:,S,1024,1829
1789635846,8019,2932566,program-vsrc-b:,S,1954,1479
1789635846,8019,2932567,media-agent,S,342,34
1789635846,8019,2932568,media-agent,S,15,3
1789635846,8019,2932569,media-agent,S,16,49
1789635848,8021,2932474,media-agent,S,29,19
1789635848,8021,2932483,media-agent,S,0,0
1789635848,8021,2932484,media-agent,S,0,0
1789635848,8021,2932485,media-agent,S,0,0
1789635848,8021,2932486,media-agent,S,0,0
1789635848,8021,2932487,media-agent,S,0,0
1789635848,8021,2932488,media-agent,S,2,39
1789635848,8021,2932489,media-agent,S,0,0
1789635848,8021,2932490,pool-spawner,S,0,0
1789635848,8021,2932491,queue1:src,S,185,1735
1789635848,8021,2932496,decklinkvideosr,S,762,2549
1789635848,8021,2932547,media-agent,S,15,2
1789635848,8021,2932551,media-agent,S,122,127
1789635848,8021,2932553,decklinkaudiosr,S,2111,703
1789635848,8021,2932554,queue0:src,S,420,1804
1789635848,8021,2932555,decklinkvideosr,S,4868,61112
1789635848,8021,2932556,queue3:src,S,1074,653
1789635848,8021,2932557,queue2:src,S,1530,585
1789635848,8021,2932558,decklinkvideosr,S,3105,559
1789635848,8021,2932559,decklinkaudiosr,S,1298,2100
1789635848,8021,2932560,decklinkvideosr,S,3108,62700
1789635848,8021,2932561,program-audio-q,S,2067,517
1789635848,8021,2932562,program-video-q,S,1179,3374
1789635848,8021,2932563,program-asrc-a:,S,389,2926
1789635848,8021,2932564,program-asrc-b:,S,2976,308
1789635848,8021,2932565,program-vsrc-a:,S,1024,1831
1789635848,8021,2932566,program-vsrc-b:,S,1955,1479
1789635848,8021,2932567,media-agent,S,342,34
