cycle,ts,rss_kb,fd,threads,dropped,clock_lost,sw_epoch,tl_epoch,frames_v,frames_a,observed,target
79,1789630079,1232876,14,30,0,0,79,0,67450,89914,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
80,1789630108,1232876,14,30,0,0,80,0,68317,91068,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
81,1789630137,1232876,14,30,0,0,81,0,69182,92223,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
82,1789630166,1232876,14,30,0,0,82,0,70046,93374,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
83,1789630195,1232876,14,30,0,0,83,0,70910,94526,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
84,1789630223,1232876,14,30,0,0,84,0,71775,95677,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
85,1789630252,1232876,14,30,0,0,85,0,72641,96833,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
86,1789630281,1232876,14,30,0,0,86,0,73505,97983,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
87,1789630310,1232876,14,30,0,0,87,0,74369,99135,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
88,1789630339,1232876,14,30,0,0,88,0,75232,100285,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
89,1789630367,1232880,14,30,0,0,89,0,76096,101438,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
90,1789630396,1232880,14,30,0,0,90,0,76963,102591,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
91,1789630425,1232880,14,30,0,0,91,0,77827,103743,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
92,1789630454,1232880,14,30,0,0,92,0,78691,104894,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
93,1789630483,1232880,14,30,0,0,93,0,79554,106047,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
94,1789630511,1232880,14,30,0,0,94,0,80418,107197,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
95,1789630540,1232880,14,30,0,0,95,0,81285,108353,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
96,1789630569,1232880,14,30,0,0,96,0,82149,109504,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
97,1789630598,1232880,14,30,0,0,97,0,83014,110657,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
98,1789630627,1232880,14,30,0,0,98,0,83878,111808,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
99,1789630655,1232880,14,30,0,0,99,0,84742,112961,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
100,1789630684,1232884,14,30,0,0,100,0,85609,114115,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
101,1789630713,1232884,14,30,0,0,101,0,86472,115268,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
102,1789630742,1232884,14,30,0,0,102,0,87336,116418,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
103,1789630771,1232884,14,30,0,0,103,0,88200,117571,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
104,1789630799,1232884,14,30,0,0,104,0,89063,118721,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
105,1789630828,1232884,14,30,0,0,105,0,89931,119878,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
106,1789630857,1232884,14,30,0,0,106,0,90796,121029,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
107,1789630886,1232884,14,30,0,0,107,0,91660,122183,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
108,1789630915,1232884,14,30,0,0,108,0,92524,123333,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
109,1789630943,1232884,14,30,0,0,109,0,93387,124485,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
110,1789630972,1232884,14,30,0,0,110,0,94254,125638,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
111,1789631001,1232884,14,30,0,0,111,0,95118,126792,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
112,1789631030,1232884,14,30,0,0,112,0,95981,127942,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
113,1789631059,1232908,14,30,0,0,113,0,96845,129095,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
114,1789631087,1232908,14,30,0,0,114,0,97710,130246,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
115,1789631116,1232908,14,30,0,0,115,0,98576,131401,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
116,1789631145,1232908,14,30,0,0,116,0,99440,132552,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
117,1789631174,1232908,14,30,0,0,117,0,100304,133705,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
118,1789631203,1232908,14,30,0,0,118,0,101168,134856,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
119,1789631231,1232908,14,30,0,0,119,0,102033,136008,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
120,1789631260,1232908,14,30,0,0,120,0,102899,137161,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
121,1789631289,1232908,14,30,0,0,121,0,103762,138313,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
122,1789631318,1232908,14,30,0,0,122,0,104626,139464,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
123,1789631347,1232908,14,30,0,0,123,0,105490,140617,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
124,1789631375,1232908,14,30,0,0,124,0,106355,141768,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
125,1789631404,1232908,14,30,0,0,125,0,107221,142924,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
126,1789631433,1232908,14,30,0,0,126,0,108085,144074,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
127,1789631462,1232908,14,30,0,0,127,0,108949,145228,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
128,1789631491,1232908,14,30,0,0,128,0,109813,146378,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
129,1789631519,1232908,14,30,0,0,129,0,110677,147532,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
130,1789631548,1232912,14,30,0,0,130,0,111543,148685,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
131,1789631577,1232912,14,30,0,0,131,0,112407,149838,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
132,1789631606,1232912,14,30,0,0,132,0,113271,150989,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
133,1789631635,1232912,14,30,0,0,133,0,114135,152142,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
134,1789631663,1232912,14,30,0,0,134,0,114999,153293,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
135,1789631692,1232912,14,30,0,0,135,0,115866,154449,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
136,1789631721,1232912,14,30,0,0,136,0,116730,155599,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
137,1789631750,1232912,14,30,0,0,137,0,117594,156752,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
138,1789631779,1232912,14,30,0,0,138,0,118457,157902,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
139,1789631807,1232912,14,30,0,0,139,0,119321,159055,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
140,1789631836,1232912,14,30,0,0,140,0,120187,160208,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
141,1789631865,1232912,14,30,0,0,141,0,121051,161361,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
142,1789631894,1232912,14,30,0,0,142,0,121915,162512,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
143,1789631923,1232912,14,30,0,0,143,0,122779,163665,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
144,1789631951,1232912,14,30,0,0,144,0,123643,164816,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
145,1789631980,1232912,14,30,0,0,145,0,124509,165972,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
146,1789632009,1232912,14,30,0,0,146,0,125375,167124,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
147,1789632038,1232916,14,30,0,0,147,0,126239,168277,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
148,1789632067,1232916,14,30,0,0,148,0,127103,169428,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
149,1789632095,1232916,14,30,0,0,149,0,127967,170582,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
150,1789632124,1232916,14,30,0,0,150,0,128834,171735,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
151,1789632153,1232916,14,30,0,0,151,0,129697,172888,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
152,1789632182,1232916,14,30,0,0,152,0,130561,174039,4fa33dcb-5f76-5f76-aea8-330df7ada03e,4fa33dcb-5f76-5f76-aea8-330df7ada03e
153,1789632211,1232916,14,30,0,0,153,0,131425,175190,6ede00d0-baf4-573f-a0dd-4a503bf7f766,6ede00d0-baf4-573f-a0dd-4a503bf7f766
