ts,run_rel_s,tid,comm,state,utime_ticks,stime_ticks
1789144147,5945,2511794,media-agent,S,11,31
1789144149,5947,2511716,media-agent,S,17,18
1789144149,5947,2511725,media-agent,S,0,0
1789144149,5947,2511726,media-agent,S,0,0
1789144149,5947,2511727,media-agent,S,0,0
1789144149,5947,2511728,media-agent,S,0,0
1789144149,5947,2511729,media-agent,S,0,0
1789144149,5947,2511730,media-agent,S,7,25
1789144149,5947,2511731,media-agent,S,0,0
1789144149,5947,2511732,pool-spawner,S,0,0
1789144149,5947,2511733,queue1:src,S,350,1094
1789144149,5947,2511738,queue0:src,S,434,1417
1789144149,5947,2511788,media-agent,S,87,96
1789144149,5947,2511789,decklinkaudiosr,S,584,323
1789144149,5947,2511790,decklinkvideosr,S,703,361
1789144149,5947,2511791,decklinkvideosr,S,977,50077
1789144149,5947,2511792,media-agent,S,244,71
1789144149,5947,2511793,media-agent,S,13,1
1789144149,5947,2511794,media-agent,S,11,31
1789144151,5949,2511716,media-agent,S,17,18
1789144151,5949,2511725,media-agent,S,0,0
1789144151,5949,2511726,media-agent,S,0,0
1789144151,5949,2511727,media-agent,S,0,0
1789144151,5949,2511728,media-agent,S,0,0
1789144151,5949,2511729,media-agent,S,0,0
1789144151,5949,2511730,media-agent,S,7,25
1789144151,5949,2511731,media-agent,S,0,0
1789144151,5949,2511732,pool-spawner,S,0,0
1789144151,5949,2511733,queue1:src,S,350,1094
1789144151,5949,2511738,queue0:src,S,435,1417
1789144151,5949,2511788,media-agent,S,87,96
1789144151,5949,2511789,decklinkaudiosr,S,584,323
1789144151,5949,2511790,decklinkvideosr,S,704,361
1789144151,5949,2511791,decklinkvideosr,S,980,50093
1789144151,5949,2511792,media-agent,S,244,71
1789144151,5949,2511793,media-agent,S,13,1
1789144151,5949,2511794,media-agent,S,11,31
1789144154,5952,2511716,media-agent,S,17,18
1789144154,5952,2511725,media-agent,S,0,0
1789144154,5952,2511726,media-agent,S,0,0
1789144154,5952,2511727,media-agent,S,0,0
1789144154,5952,2511728,media-agent,S,0,0
1789144154,5952,2511729,media-agent,S,0,0
1789144154,5952,2511730,media-agent,S,7,25
1789144154,5952,2511731,media-agent,S,0,0
1789144154,5952,2511732,pool-spawner,S,0,0
1789144154,5952,2511733,queue1:src,S,350,1095
1789144154,5952,2511738,queue0:src,S,436,1417
1789144154,5952,2511788,media-agent,S,87,96
1789144154,5952,2511789,decklinkaudiosr,S,584,323
1789144154,5952,2511790,decklinkvideosr,S,704,361
1789144154,5952,2511791,decklinkvideosr,S,983,50109
1789144154,5952,2511792,media-agent,S,244,71
1789144154,5952,2511793,media-agent,S,13,1
1789144154,5952,2511794,media-agent,S,11,31
1789144155,5953,2511716,media-agent,S,17,18
1789144155,5953,2511725,media-agent,S,0,0
1789144155,5953,2511726,media-agent,S,0,0
1789144155,5953,2511727,media-agent,S,0,0
1789144155,5953,2511728,media-agent,S,0,0
1789144155,5953,2511729,media-agent,S,0,0
1789144155,5953,2511730,media-agent,S,7,25
1789144155,5953,2511731,media-agent,S,0,0
1789144155,5953,2511732,pool-spawner,S,0,0
1789144155,5953,2511733,queue1:src,S,350,1095
1789144155,5953,2511738,queue0:src,S,436,1417
1789144155,5953,2511788,media-agent,S,87,96
1789144155,5953,2511789,decklinkaudiosr,S,584,323
1789144155,5953,2511790,decklinkvideosr,S,704,361
1789144155,5953,2511791,decklinkvideosr,S,985,50118
1789144155,5953,2511792,media-agent,S,244,71
1789144155,5953,2511793,media-agent,S,13,1
1789144155,5953,2511794,media-agent,S,11,31
1789144157,5955,2511716,media-agent,S,17,18
1789144157,5955,2511725,media-agent,S,0,0
1789144157,5955,2511726,media-agent,S,0,0
1789144157,5955,2511727,media-agent,S,0,0
1789144157,5955,2511728,media-agent,S,0,0
1789144157,5955,2511729,media-agent,S,0,0
1789144157,5955,2511730,media-agent,S,7,25
1789144157,5955,2511731,media-agent,S,0,0
1789144157,5955,2511732,pool-spawner,S,0,0
1789144157,5955,2511733,queue1:src,S,350,1095
1789144157,5955,2511738,queue0:src,S,437,1417
1789144157,5955,2511788,media-agent,S,87,96
1789144157,5955,2511789,decklinkaudiosr,S,584,324
1789144157,5955,2511790,decklinkvideosr,S,705,361
1789144157,5955,2511791,decklinkvideosr,S,988,50134
1789144157,5955,2511792,media-agent,S,244,71
1789144157,5955,2511793,media-agent,S,13,1
1789144157,5955,2511794,media-agent,S,11,31
1789144160,5958,2511716,media-agent,S,17,18
1789144160,5958,2511725,media-agent,S,0,0
1789144160,5958,2511726,media-agent,S,0,0
1789144160,5958,2511727,media-agent,S,0,0
1789144160,5958,2511728,media-agent,S,0,0
1789144160,5958,2511729,media-agent,S,0,0
1789144160,5958,2511730,media-agent,S,7,25
1789144160,5958,2511731,media-agent,S,0,0
1789144160,5958,2511732,pool-spawner,S,0,0
1789144160,5958,2511733,queue1:src,S,350,1096
1789144160,5958,2511738,queue0:src,S,437,1417
1789144160,5958,2511788,media-agent,S,87,96
1789144160,5958,2511789,decklinkaudiosr,S,584,324
1789144160,5958,2511790,decklinkvideosr,S,705,361
1789144160,5958,2511791,decklinkvideosr,S,991,50151
1789144160,5958,2511792,media-agent,S,244,71
1789144160,5958,2511793,media-agent,S,13,1
1789144160,5958,2511794,media-agent,S,11,31
1789144161,5959,2511716,media-agent,S,17,18
1789144161,5959,2511725,media-agent,S,0,0
1789144161,5959,2511726,media-agent,S,0,0
1789144161,5959,2511727,media-agent,S,0,0
1789144161,5959,2511728,media-agent,S,0,0
1789144161,5959,2511729,media-agent,S,0,0
1789144161,5959,2511730,media-agent,S,7,25
1789144161,5959,2511731,media-agent,S,0,0
1789144161,5959,2511732,pool-spawner,S,0,0
1789144161,5959,2511733,queue1:src,S,350,1096
1789144161,5959,2511738,queue0:src,S,438,1417
1789144161,5959,2511788,media-agent,S,87,96
1789144161,5959,2511789,decklinkaudiosr,S,584,324
1789144161,5959,2511790,decklinkvideosr,S,705,361
1789144161,5959,2511791,decklinkvideosr,S,992,50160
1789144161,5959,2511792,media-agent,S,244,71
1789144161,5959,2511793,media-agent,S,13,1
1789144161,5959,2511794,media-agent,S,11,31
1789144163,5961,2511716,media-agent,S,17,18
1789144163,5961,2511725,media-agent,S,0,0
1789144163,5961,2511726,media-agent,S,0,0
1789144163,5961,2511727,media-agent,S,0,0
1789144163,5961,2511728,media-agent,S,0,0
1789144163,5961,2511729,media-agent,S,0,0
1789144163,5961,2511730,media-agent,S,7,25
1789144163,5961,2511731,media-agent,S,0,0
1789144163,5961,2511732,pool-spawner,S,0,0
1789144163,5961,2511733,queue1:src,S,350,1096
1789144163,5961,2511738,queue0:src,S,439,1417
1789144163,5961,2511788,media-agent,S,87,97
1789144163,5961,2511789,decklinkaudiosr,S,584,325
1789144163,5961,2511790,decklinkvideosr,S,706,361
1789144163,5961,2511791,decklinkvideosr,S,995,50176
1789144163,5961,2511792,media-agent,S,244,71
1789144163,5961,2511793,media-agent,S,13,1
1789144163,5961,2511794,media-agent,S,11,31
1789144165,5963,2511716,media-agent,S,17,18
1789144165,5963,2511725,media-agent,S,0,0
1789144165,5963,2511726,media-agent,S,0,0
1789144165,5963,2511727,media-agent,S,0,0
1789144165,5963,2511728,media-agent,S,0,0
1789144165,5963,2511729,media-agent,S,0,0
1789144165,5963,2511730,media-agent,S,7,25
1789144165,5963,2511731,media-agent,S,0,0
1789144165,5963,2511732,pool-spawner,S,0,0
1789144165,5963,2511733,queue1:src,S,351,1097
1789144165,5963,2511738,queue0:src,S,439,1417
1789144165,5963,2511788,media-agent,S,87,97
1789144165,5963,2511789,decklinkaudiosr,S,584,325
1789144165,5963,2511790,decklinkvideosr,S,706,361
1789144165,5963,2511791,decklinkvideosr,S,997,50192
1789144165,5963,2511792,media-agent,S,244,71
1789144165,5963,2511793,media-agent,S,13,1
1789144165,5963,2511794,media-agent,S,11,31
1789144167,5965,2511716,media-agent,S,17,18
1789144167,5965,2511725,media-agent,S,0,0
1789144167,5965,2511726,media-agent,S,0,0
1789144167,5965,2511727,media-agent,S,0,0
1789144167,5965,2511728,media-agent,S,0,0
1789144167,5965,2511729,media-agent,S,0,0
1789144167,5965,2511730,media-agent,S,7,25
1789144167,5965,2511731,media-agent,S,0,0
1789144167,5965,2511732,pool-spawner,S,0,0
1789144167,5965,2511733,queue1:src,S,351,1097
1789144167,5965,2511738,queue0:src,S,440,1417
1789144167,5965,2511788,media-agent,S,87,97
1789144167,5965,2511789,decklinkaudiosr,S,584,325
1789144167,5965,2511790,decklinkvideosr,S,706,361
1789144167,5965,2511791,decklinkvideosr,S,999,50201
1789144167,5965,2511792,media-agent,S,244,71
1789144167,5965,2511793,media-agent,S,13,1
1789144167,5965,2511794,media-agent,S,11,31
1789144169,5967,2511716,media-agent,S,17,18
1789144169,5967,2511725,media-agent,S,0,0
1789144169,5967,2511726,media-agent,S,0,0
1789144169,5967,2511727,media-agent,S,0,0
1789144169,5967,2511728,media-agent,S,0,0
1789144169,5967,2511729,media-agent,S,0,0
1789144169,5967,2511730,media-agent,S,7,25
1789144169,5967,2511731,media-agent,S,0,0
1789144169,5967,2511732,pool-spawner,S,0,0
1789144169,5967,2511733,queue1:src,S,351,1097
1789144169,5967,2511738,queue0:src,S,440,1417
1789144169,5967,2511788,media-agent,S,87,97
1789144169,5967,2511789,decklinkaudiosr,S,584,326
1789144169,5967,2511790,decklinkvideosr,S,707,361
1789144169,5967,2511791,decklinkvideosr,S,1001,50218
1789144169,5967,2511792,media-agent,S,244,71
1789144169,5967,2511793,media-agent,S,13,1
1789144169,5967,2511794,media-agent,S,11,31
1789144171,5969,2511716,media-agent,S,17,18
1789144171,5969,2511725,media-agent,S,0,0
1789144171,5969,2511726,media-agent,S,0,0
1789144171,5969,2511727,media-agent,S,0,0
1789144171,5969,2511728,media-agent,S,0,0
1789144171,5969,2511729,media-agent,S,0,0
1789144171,5969,2511730,media-agent,S,7,25
1789144171,5969,2511731,media-agent,S,0,0
1789144171,5969,2511732,pool-spawner,S,0,0
1789144171,5969,2511733,queue1:src,S,351,1098
1789144171,5969,2511738,queue0:src,S,441,1417
1789144171,5969,2511788,media-agent,S,87,97
1789144171,5969,2511789,decklinkaudiosr,S,584,326
1789144171,5969,2511790,decklinkvideosr,S,707,361
1789144171,5969,2511791,decklinkvideosr,S,1004,50234
1789144171,5969,2511792,media-agent,S,244,71
1789144171,5969,2511793,media-agent,S,13,1
1789144171,5969,2511794,media-agent,S,11,31
1789144173,5971,2511716,media-agent,S,17,18
1789144173,5971,2511725,media-agent,S,0,0
1789144173,5971,2511726,media-agent,S,0,0
1789144173,5971,2511727,media-agent,S,0,0
1789144173,5971,2511728,media-agent,S,0,0
1789144173,5971,2511729,media-agent,S,0,0
1789144173,5971,2511730,media-agent,S,7,25
1789144173,5971,2511731,media-agent,S,0,0
1789144173,5971,2511732,pool-spawner,S,0,0
1789144173,5971,2511733,queue1:src,S,351,1098
1789144173,5971,2511738,queue0:src,S,441,1417
1789144173,5971,2511788,media-agent,S,87,97
1789144173,5971,2511789,decklinkaudiosr,S,584,326
1789144173,5971,2511790,decklinkvideosr,S,707,361
1789144173,5971,2511791,decklinkvideosr,S,1005,50243
1789144173,5971,2511792,media-agent,S,245,71
1789144173,5971,2511793,media-agent,S,13,1
1789144173,5971,2511794,media-agent,S,11,31
1789144175,5973,2511716,media-agent,S,17,18
1789144175,5973,2511725,media-agent,S,0,0
1789144175,5973,2511726,media-agent,S,0,0
1789144175,5973,2511727,media-agent,S,0,0
1789144175,5973,2511728,media-agent,S,0,0
1789144175,5973,2511729,media-agent,S,0,0
1789144175,5973,2511730,media-agent,S,7,25
1789144175,5973,2511731,media-agent,S,0,0
1789144175,5973,2511732,pool-spawner,S,0,0
1789144175,5973,2511733,queue1:src,S,351,1098
1789144175,5973,2511738,queue0:src,S,442,1417
1789144175,5973,2511788,media-agent,S,87,97
1789144175,5973,2511789,decklinkaudiosr,S,584,326
1789144175,5973,2511790,decklinkvideosr,S,708,361
1789144175,5973,2511791,decklinkvideosr,S,1008,50260
1789144175,5973,2511792,media-agent,S,245,71
1789144175,5973,2511793,media-agent,S,13,1
1789144175,5973,2511794,media-agent,S,11,31
1789144177,5975,2511716,media-agent,S,17,18
1789144177,5975,2511725,media-agent,S,0,0
1789144177,5975,2511726,media-agent,S,0,0
1789144177,5975,2511727,media-agent,S,0,0
1789144177,5975,2511728,media-agent,S,0,0
1789144177,5975,2511729,media-agent,S,0,0
1789144177,5975,2511730,media-agent,S,7,25
1789144177,5975,2511731,media-agent,S,0,0
1789144177,5975,2511732,pool-spawner,S,0,0
1789144177,5975,2511733,queue1:src,S,351,1099
1789144177,5975,2511738,queue0:src,S,443,1417
1789144177,5975,2511788,media-agent,S,87,97
1789144177,5975,2511789,decklinkaudiosr,S,584,327
1789144177,5975,2511790,decklinkvideosr,S,708,361
1789144177,5975,2511791,decklinkvideosr,R,1010,50276
1789144177,5975,2511792,media-agent,S,245,71
1789144177,5975,2511793,media-agent,S,13,1
1789144177,5975,2511794,media-agent,S,11,31
1789144179,5977,2511716,media-agent,S,17,18
1789144179,5977,2511725,media-agent,S,0,0
1789144179,5977,2511726,media-agent,S,0,0
1789144179,5977,2511727,media-agent,S,0,0
1789144179,5977,2511728,media-agent,S,0,0
1789144179,5977,2511729,media-agent,S,0,0
1789144179,5977,2511730,media-agent,S,7,25
1789144179,5977,2511731,media-agent,S,0,0
1789144179,5977,2511732,pool-spawner,S,0,0
1789144179,5977,2511733,queue1:src,S,351,1099
1789144179,5977,2511738,queue0:src,S,443,1417
1789144179,5977,2511788,media-agent,S,87,97
1789144179,5977,2511789,decklinkaudiosr,S,584,327
1789144179,5977,2511790,decklinkvideosr,S,708,361
1789144179,5977,2511791,decklinkvideosr,S,1011,50286
1789144179,5977,2511792,media-agent,S,245,71
1789144179,5977,2511793,media-agent,S,13,1
1789144179,5977,2511794,media-agent,S,11,31
1789144181,5979,2511716,media-agent,S,17,18
1789144181,5979,2511725,media-agent,S,0,0
1789144181,5979,2511726,media-agent,S,0,0
1789144181,5979,2511727,media-agent,S,0,0
1789144181,5979,2511728,media-agent,S,0,0
1789144181,5979,2511729,media-agent,S,0,0
1789144181,5979,2511730,media-agent,S,7,25
1789144181,5979,2511731,media-agent,S,0,0
1789144181,5979,2511732,pool-spawner,S,0,0
1789144181,5979,2511733,queue1:src,S,351,1099
1789144181,5979,2511738,queue0:src,S,444,1417
1789144181,5979,2511788,media-agent,S,87,97
1789144181,5979,2511789,decklinkaudiosr,S,584,327
1789144181,5979,2511790,decklinkvideosr,S,709,361
1789144181,5979,2511791,decklinkvideosr,S,1015,50302
1789144181,5979,2511792,media-agent,S,245,71
1789144181,5979,2511793,media-agent,S,13,1
1789144181,5979,2511794,media-agent,S,11,31
1789144183,5981,2511716,media-agent,S,17,18
1789144183,5981,2511725,media-agent,S,0,0
1789144183,5981,2511726,media-agent,S,0,0
1789144183,5981,2511727,media-agent,S,0,0
1789144183,5981,2511728,media-agent,S,0,0
1789144183,5981,2511729,media-agent,S,0,0
1789144183,5981,2511730,media-agent,S,7,25
1789144183,5981,2511731,media-agent,S,0,0
1789144183,5981,2511732,pool-spawner,S,0,0
1789144183,5981,2511733,queue1:src,S,352,1100
1789144183,5981,2511738,queue0:src,S,444,1417
1789144183,5981,2511788,media-agent,S,87,97
1789144183,5981,2511789,decklinkaudiosr,S,584,328
1789144183,5981,2511790,decklinkvideosr,S,709,361
1789144183,5981,2511791,decklinkvideosr,S,1017,50319
1789144183,5981,2511792,media-agent,S,245,71
1789144183,5981,2511793,media-agent,S,13,1
1789144183,5981,2511794,media-agent,S,11,31
1789144185,5983,2511716,media-agent,S,17,18
1789144185,5983,2511725,media-agent,S,0,0
1789144185,5983,2511726,media-agent,S,0,0
1789144185,5983,2511727,media-agent,S,0,0
1789144185,5983,2511728,media-agent,S,0,0
1789144185,5983,2511729,media-agent,S,0,0
1789144185,5983,2511730,media-agent,S,7,25
1789144185,5983,2511731,media-agent,S,0,0
1789144185,5983,2511732,pool-spawner,S,0,0
1789144185,5983,2511733,queue1:src,S,352,1100
1789144185,5983,2511738,queue0:src,S,445,1417
1789144185,5983,2511788,media-agent,S,87,97
1789144185,5983,2511789,decklinkaudiosr,S,584,328
1789144185,5983,2511790,decklinkvideosr,S,709,361
1789144185,5983,2511791,decklinkvideosr,S,1018,50328
1789144185,5983,2511792,media-agent,S,245,71
1789144185,5983,2511793,media-agent,S,13,1
1789144185,5983,2511794,media-agent,S,11,31
1789144187,5985,2511716,media-agent,S,17,18
1789144187,5985,2511725,media-agent,S,0,0
1789144187,5985,2511726,media-agent,S,0,0
1789144187,5985,2511727,media-agent,S,0,0
1789144187,5985,2511728,media-agent,S,0,0
1789144187,5985,2511729,media-agent,S,0,0
1789144187,5985,2511730,media-agent,S,7,25
1789144187,5985,2511731,media-agent,S,0,0
1789144187,5985,2511732,pool-spawner,S,0,0
1789144187,5985,2511733,queue1:src,S,352,1100
1789144187,5985,2511738,queue0:src,S,445,1417
1789144187,5985,2511788,media-agent,S,87,97
1789144187,5985,2511789,decklinkaudiosr,S,584,328
1789144187,5985,2511790,decklinkvideosr,S,709,362
1789144187,5985,2511791,decklinkvideosr,S,1021,50345
1789144187,5985,2511792,media-agent,S,245,71
1789144187,5985,2511793,media-agent,S,13,1
1789144187,5985,2511794,media-agent,S,11,31
1789144189,5987,2511716,media-agent,S,17,18
1789144189,5987,2511725,media-agent,S,0,0
1789144189,5987,2511726,media-agent,S,0,0
1789144189,5987,2511727,media-agent,S,0,0
1789144189,5987,2511728,media-agent,S,0,0
1789144189,5987,2511729,media-agent,S,0,0
1789144189,5987,2511730,media-agent,S,7,25
1789144189,5987,2511731,media-agent,S,0,0
1789144189,5987,2511732,pool-spawner,S,0,0
1789144189,5987,2511733,queue1:src,S,352,1101
1789144189,5987,2511738,queue0:src,S,446,1417
1789144189,5987,2511788,media-agent,S,87,97
1789144189,5987,2511789,decklinkaudiosr,S,584,329
1789144189,5987,2511790,decklinkvideosr,S,709,362
1789144189,5987,2511791,decklinkvideosr,S,1023,50362
1789144189,5987,2511792,media-agent,S,245,71
1789144189,5987,2511793,media-agent,S,13,1
1789144189,5987,2511794,media-agent,S,11,31
1789144191,5989,2511716,media-agent,S,17,18
1789144191,5989,2511725,media-agent,S,0,0
1789144191,5989,2511726,media-agent,S,0,0
1789144191,5989,2511727,media-agent,S,0,0
1789144191,5989,2511728,media-agent,S,0,0
1789144191,5989,2511729,media-agent,S,0,0
1789144191,5989,2511730,media-agent,S,7,25
1789144191,5989,2511731,media-agent,S,0,0
1789144191,5989,2511732,pool-spawner,S,0,0
1789144191,5989,2511733,queue1:src,S,352,1101
1789144191,5989,2511738,queue0:src,S,447,1417
1789144191,5989,2511788,media-agent,S,87,97
1789144191,5989,2511789,decklinkaudiosr,S,584,329
1789144191,5989,2511790,decklinkvideosr,S,709,362
1789144191,5989,2511791,decklinkvideosr,S,1024,50371
1789144191,5989,2511792,media-agent,S,245,71
1789144191,5989,2511793,media-agent,S,13,1
1789144191,5989,2511794,media-agent,S,11,31
1789144193,5991,2511716,media-agent,S,17,18
1789144193,5991,2511725,media-agent,S,0,0
1789144193,5991,2511726,media-agent,S,0,0
1789144193,5991,2511727,media-agent,S,0,0
1789144193,5991,2511728,media-agent,S,0,0
1789144193,5991,2511729,media-agent,S,0,0
1789144193,5991,2511730,media-agent,S,7,25
1789144193,5991,2511731,media-agent,S,0,0
1789144193,5991,2511732,pool-spawner,S,0,0
1789144193,5991,2511733,queue1:src,S,352,1101
1789144193,5991,2511738,queue0:src,S,447,1417
1789144193,5991,2511788,media-agent,S,87,97
1789144193,5991,2511789,decklinkaudiosr,S,584,329
1789144193,5991,2511790,decklinkvideosr,S,709,363
1789144193,5991,2511791,decklinkvideosr,S,1026,50389
1789144193,5991,2511792,media-agent,S,246,71
1789144193,5991,2511793,media-agent,S,13,1
1789144193,5991,2511794,media-agent,S,11,31
1789144195,5993,2511716,media-agent,S,17,18
1789144195,5993,2511725,media-agent,S,0,0
1789144195,5993,2511726,media-agent,S,0,0
1789144195,5993,2511727,media-agent,S,0,0
1789144195,5993,2511728,media-agent,S,0,0
1789144195,5993,2511729,media-agent,S,0,0
1789144195,5993,2511730,media-agent,S,7,25
1789144195,5993,2511731,media-agent,S,0,0
1789144195,5993,2511732,pool-spawner,S,0,0
1789144195,5993,2511733,queue1:src,S,352,1102
1789144195,5993,2511738,queue0:src,S,448,1417
1789144195,5993,2511788,media-agent,S,88,97
1789144195,5993,2511789,decklinkaudiosr,S,584,329
1789144195,5993,2511790,decklinkvideosr,S,709,363
1789144195,5993,2511791,decklinkvideosr,R,1028,50406
1789144195,5993,2511792,media-agent,S,246,71
1789144195,5993,2511793,media-agent,S,13,1
1789144195,5993,2511794,media-agent,S,11,31
1789144198,5996,2511716,media-agent,S,17,18
